click_id,timestamp,campaign_id,visitor_id,converted
CLK_000755,2026-09-11 10:37:31,CAMP_003,VISITOR_468,False
CLK_000756,2026-08-27 11:12:31,CAMP_003,VISITOR_173,True
CLK_000757,2026-08-31 13:58:31,CAMP_001,VISITOR_182,True
CLK_000758,2026-09-08 22:10:31,CAMP_004,VISITOR_115,True
CLK_000759,2026-09-02 14:03:31,CAMP_004,VISITOR_469,False
CLK_000760,2026-09-07 11:29:31,CAMP_002,VISITOR_145,False
CLK_000761,2026-08-17 16:55:31,CAMP_002,VISITOR_237,False
CLK_000762,2026-09-10 12:10:31,CAMP_003,VISITOR_176,True
CLK_000763,2026-09-12 14:16:31,CAMP_004,VISITOR_231,False
CLK_000764,2026-08-23 08:05:31,CAMP_003,VISITOR_152,False
CLK_000765,2026-08-22 01:14:31,CAMP_002,VISITOR_304,True
CLK_000766,2026-08-30 21:51:31,CAMP_004,VISITOR_171,False
CLK_000767,2026-08-21 23:50:31,CAMP_005,VISITOR_376,False
CLK_000768,2026-08-25 22:34:31,CAMP_002,VISITOR_234,True
CLK_000769,2026-09-07 07:34:31,CAMP_003,VISITOR_264,False
CLK_000770,2026-09-03 14:29:31,CAMP_001,VISITOR_137,False
CLK_000771,2026-09-01 01:41:31,CAMP_005,VISITOR_314,True
CLK_000772,2026-09-03 00:42:31,CAMP_005,VISITOR_118,False
CLK_000773,2026-08-20 23:06:31,CAMP_001,VISITOR_247,True
CLK_000774,2026-08-23 20:32:31,CAMP_005,VISITOR_487,False
CLK_000775,2026-09-04 18:46:31,CAMP_002,VISITOR_356,False
CLK_000776,2026-09-09 07:02:31,CAMP_005,VISITOR_300,False
CLK_000777,2026-08-28 10:43:31,CAMP_001,VISITOR_128,False
CLK_000778,2026-09-10 18:29:31,CAMP_002,VISITOR_156,False
CLK_000779,2026-08-19 09:59:31,CAMP_005,VISITOR_317,True
CLK_000780,2026-08-16 00:42:31,CAMP_002,VISITOR_100,True
CLK_000781,2026-08-17 07:52:31,CAMP_003,VISITOR_470,False
CLK_000782,2026-09-02 21:08:31,CAMP_001,VISITOR_403,False
CLK_000783,2026-08-18 21:52:31,CAMP_001,VISITOR_379,True
CLK_000784,2026-08-31 16:44:31,CAMP_005,VISITOR_326,False
CLK_000785,2026-09-07 16:22:31,CAMP_001,VISITOR_120,False
CLK_000786,2026-08-16 18:31:31,CAMP_005,VISITOR_411,True
CLK_000787,2026-08-20 04:37:31,CAMP_001,VISITOR_287,True
CLK_000788,2026-08-18 00:14:31,CAMP_003,VISITOR_401,False
CLK_000789,2026-08-26 07:48:31,CAMP_002,VISITOR_376,False
CLK_000790,2026-08-21 08:31:31,CAMP_004,VISITOR_130,True
CLK_000791,2026-08-30 22:17:31,CAMP_004,VISITOR_362,False
CLK_000792,2026-09-07 07:02:31,CAMP_003,VISITOR_290,False
CLK_000793,2026-08-16 03:03:31,CAMP_004,VISITOR_465,False
CLK_000794,2026-09-04 18:58:31,CAMP_001,VISITOR_475,False
CLK_000795,2026-08-28 01:44:31,CAMP_003,VISITOR_252,False
CLK_000796,2026-08-17 11:51:31,CAMP_003,VISITOR_311,False
CLK_000797,2026-09-01 05:57:31,CAMP_003,VISITOR_320,False
CLK_000798,2026-08-29 04:58:31,CAMP_005,VISITOR_203,True
CLK_000799,2026-08-31 07:04:31,CAMP_002,VISITOR_103,False
CLK_000800,2026-08-21 23:54:31,CAMP_001,VISITOR_120,True
CLK_000801,2026-09-08 12:55:31,CAMP_004,VISITOR_415,False
CLK_000802,2026-08-29 03:56:31,CAMP_003,VISITOR_100,True
CLK_000803,2026-09-09 00:31:31,CAMP_003,VISITOR_352,False
CLK_000804,2026-08-20 09:23:31,CAMP_003,VISITOR_156,False
CLK_000805,2026-08-23 14:41:31,CAMP_005,VISITOR_435,True
CLK_000806,2026-08-21 16:04:31,CAMP_004,VISITOR_282,True
CLK_000807,2026-08-25 19:45:31,CAMP_002,VISITOR_209,False
CLK_000808,2026-09-09 05:45:31,CAMP_003,VISITOR_276,False
CLK_000809,2026-09-03 23:04:31,CAMP_005,VISITOR_187,False
CLK_000810,2026-08-16 21:58:31,CAMP_005,VISITOR_402,False
CLK_000811,2026-08-26 13:31:31,CAMP_002,VISITOR_101,False
CLK_000812,2026-09-04 08:11:31,CAMP_001,VISITOR_449,False
CLK_000813,2026-09-09 06:41:31,CAMP_002,VISITOR_196,True
CLK_000814,2026-08-15 15:06:31,CAMP_001,VISITOR_490,False
CLK_000815,2026-09-10 05:17:31,CAMP_001,VISITOR_233,False
CLK_000816,2026-09-04 08:18:31,CAMP_003,VISITOR_437,False
CLK_000817,2026-08-23 18:54:31,CAMP_003,VISITOR_437,False
CLK_000818,2026-09-08 06:15:31,CAMP_002,VISITOR_204,False
CLK_000819,2026-08-17 18:37:31,CAMP_003,VISITOR_409,False
CLK_000820,2026-08-16 09:09:31,CAMP_005,VISITOR_262,False
CLK_000821,2026-09-13 01:26:31,CAMP_004,VISITOR_157,True
CLK_000822,2026-08-28 03:16:31,CAMP_001,VISITOR_128,False
CLK_000823,2026-08-18 05:51:31,CAMP_003,VISITOR_186,False
CLK_000824,2026-08-26 13:52:31,CAMP_003,VISITOR_492,False
CLK_000825,2026-09-13 01:49:31,CAMP_003,VISITOR_335,False
CLK_000826,2026-08-22 15:05:31,CAMP_002,VISITOR_392,False
CLK_000827,2026-08-15 07:03:31,CAMP_005,VISITOR_239,False
CLK_000828,2026-09-01 18:45:31,CAMP_005,VISITOR_331,False
CLK_000829,2026-09-12 02:12:31,CAMP_001,VISITOR_296,False
CLK_000830,2026-08-26 17:55:31,CAMP_004,VISITOR_371,False
CLK_000831,2026-08-19 10:44:31,CAMP_001,VISITOR_354,True
CLK_000832,2026-09-08 23:44:31,CAMP_002,VISITOR_324,True
CLK_000833,2026-08-25 08:02:31,CAMP_005,VISITOR_282,True
CLK_000834,2026-08-25 09:55:31,CAMP_004,VISITOR_148,True
CLK_000835,2026-08-26 08:25:31,CAMP_001,VISITOR_228,False
CLK_000836,2026-08-27 21:11:31,CAMP_002,VISITOR_149,False
CLK_000837,2026-09-05 05:35:31,CAMP_001,VISITOR_471,False
CLK_000838,2026-09-04 04:51:31,CAMP_003,VISITOR_159,False
CLK_000839,2026-09-13 01:15:31,CAMP_005,VISITOR_244,False
CLK_000840,2026-08-23 02:09:31,CAMP_004,VISITOR_363,False
CLK_000841,2026-08-20 20:13:31,CAMP_004,VISITOR_135,False
CLK_000842,2026-09-03 22:35:31,CAMP_005,VISITOR_372,False
CLK_000843,2026-08-22 14:16:31,CAMP_003,VISITOR_341,False
CLK_000844,2026-08-24 20:43:31,CAMP_005,VISITOR_232,False
CLK_000845,2026-08-27 07:24:31,CAMP_005,VISITOR_238,False
CLK_000846,2026-09-11 12:47:31,CAMP_002,VISITOR_448,False
CLK_000847,2026-09-01 22:27:31,CAMP_001,VISITOR_457,False
CLK_000848,2026-08-28 00:52:31,CAMP_003,VISITOR_275,False
CLK_000849,2026-08-15 03:12:31,CAMP_003,VISITOR_122,False
CLK_000850,2026-09-07 08:31:31,CAMP_001,VISITOR_342,False
CLK_000851,2026-09-03 06:03:31,CAMP_005,VISITOR_205,False
CLK_000852,2026-08-25 12:13:31,CAMP_004,VISITOR_409,False
CLK_000853,2026-08-29 14:49:31,CAMP_003,VISITOR_158,False
CLK_000854,2026-08-22 01:06:31,CAMP_005,VISITOR_400,False
CLK_000855,2026-08-27 20:43:31,CAMP_002,VISITOR_414,False
CLK_000856,2026-09-09 10:26:31,CAMP_001,VISITOR_444,True
CLK_000857,2026-08-23 12:23:31,CAMP_002,VISITOR_249,False
CLK_000858,2026-08-25 14:24:31,CAMP_004,VISITOR_481,False
CLK_000859,2026-08-26 16:41:31,CAMP_002,VISITOR_412,False
CLK_000860,2026-08-23 18:35:31,CAMP_002,VISITOR_138,False
CLK_000861,2026-09-04 16:56:31,CAMP_001,VISITOR_303,False
CLK_000862,2026-09-10 14:50:31,CAMP_004,VISITOR_420,True
CLK_000863,2026-08-28 15:19:31,CAMP_005,VISITOR_432,False
CLK_000864,2026-08-20 20:40:31,CAMP_002,VISITOR_136,True
CLK_000865,2026-09-10 23:26:31,CAMP_002,VISITOR_291,False
CLK_000866,2026-08-22 13:04:31,CAMP_005,VISITOR_261,True
CLK_000867,2026-09-11 14:17:31,CAMP_005,VISITOR_166,False
CLK_000868,2026-08-24 04:13:31,CAMP_004,VISITOR_203,False
CLK_000869,2026-09-10 06:09:31,CAMP_002,VISITOR_237,False
CLK_000870,2026-09-04 06:46:31,CAMP_004,VISITOR_331,False
CLK_000871,2026-09-13 20:30:31,CAMP_002,VISITOR_475,True
CLK_000872,2026-08-20 09:24:31,CAMP_001,VISITOR_391,False
CLK_000873,2026-08-17 05:42:31,CAMP_002,VISITOR_222,False
CLK_000874,2026-08-17 16:33:31,CAMP_005,VISITOR_256,False
CLK_000875,2026-08-24 23:26:31,CAMP_005,VISITOR_107,False
CLK_000876,2026-08-25 14:30:31,CAMP_004,VISITOR_373,False
CLK_000877,2026-09-06 23:20:31,CAMP_005,VISITOR_149,False
CLK_000878,2026-08-19 21:15:31,CAMP_002,VISITOR_426,False
CLK_000879,2026-08-22 19:32:31,CAMP_002,VISITOR_359,False
CLK_000880,2026-09-10 02:07:31,CAMP_003,VISITOR_363,False
CLK_000881,2026-08-16 19:34:31,CAMP_002,VISITOR_317,True
CLK_000882,2026-09-11 19:56:31,CAMP_001,VISITOR_174,False
CLK_000883,2026-09-08 01:53:31,CAMP_005,VISITOR_181,False
CLK_000884,2026-09-12 13:39:31,CAMP_004,VISITOR_139,True
CLK_000885,2026-08-20 03:53:31,CAMP_003,VISITOR_379,False
CLK_000886,2026-09-13 23:35:31,CAMP_004,VISITOR_286,False
CLK_000887,2026-09-07 18:33:31,CAMP_001,VISITOR_238,False
CLK_000888,2026-08-30 22:05:31,CAMP_004,VISITOR_498,True
CLK_000889,2026-08-26 20:00:31,CAMP_002,VISITOR_211,True
CLK_000890,2026-08-24 03:11:31,CAMP_001,VISITOR_126,False
CLK_000891,2026-08-30 16:19:31,CAMP_004,VISITOR_404,True
CLK_000892,2026-09-09 18:43:31,CAMP_003,VISITOR_448,False
CLK_000893,2026-09-02 15:24:31,CAMP_003,VISITOR_294,False
CLK_000894,2026-08-21 04:41:31,CAMP_002,VISITOR_326,False
CLK_000895,2026-09-10 18:19:31,CAMP_005,VISITOR_498,False
CLK_000896,2026-08-18 17:29:31,CAMP_003,VISITOR_346,False
CLK_000897,2026-09-10 08:38:31,CAMP_001,VISITOR_134,True
CLK_000898,2026-09-11 04:10:31,CAMP_003,VISITOR_131,False
CLK_000899,2026-08-16 23:09:31,CAMP_001,VISITOR_279,False
CLK_000900,2026-08-29 02:39:31,CAMP_004,VISITOR_471,False
CLK_000901,2026-09-09 20:47:31,CAMP_005,VISITOR_262,True
CLK_000902,2026-09-12 14:47:31,CAMP_005,VISITOR_310,False
CLK_000903,2026-09-11 16:44:31,CAMP_003,VISITOR_249,False
CLK_000904,2026-08-28 14:31:31,CAMP_003,VISITOR_234,False
CLK_000905,2026-09-13 10:22:31,CAMP_005,VISITOR_325,False
CLK_000906,2026-08-19 00:56:31,CAMP_001,VISITOR_371,False
CLK_000907,2026-08-24 03:40:31,CAMP_001,VISITOR_221,False
CLK_000908,2026-09-01 20:42:31,CAMP_001,VISITOR_345,True
CLK_000909,2026-08-28 16:16:31,CAMP_005,VISITOR_276,True
CLK_000910,2026-09-04 05:53:31,CAMP_003,VISITOR_227,False
CLK_000911,2026-08-19 06:44:31,CAMP_002,VISITOR_206,False
CLK_000912,2026-08-22 02:46:31,CAMP_003,VISITOR_406,True
CLK_000913,2026-08-27 20:04:31,CAMP_005,VISITOR_120,False
CLK_000914,2026-08-31 12:00:31,CAMP_004,VISITOR_416,False
CLK_000915,2026-08-24 02:41:31,CAMP_004,VISITOR_447,True
CLK_000916,2026-09-09 15:13:31,CAMP_004,VISITOR_297,False
CLK_000917,2026-08-30 03:40:31,CAMP_001,VISITOR_468,False
CLK_000918,2026-08-16 20:00:31,CAMP_001,VISITOR_236,True
CLK_000919,2026-08-28 05:23:31,CAMP_001,VISITOR_455,False
CLK_000920,2026-09-05 00:26:31,CAMP_002,VISITOR_190,True
CLK_000921,2026-09-04 18:09:31,CAMP_004,VISITOR_285,False
CLK_000922,2026-08-18 15:13:31,CAMP_005,VISITOR_217,False
CLK_000923,2026-09-10 09:31:31,CAMP_005,VISITOR_150,True
CLK_000924,2026-09-07 05:13:31,CAMP_005,VISITOR_343,False
CLK_000925,2026-08-31 20:37:31,CAMP_004,VISITOR_157,False
CLK_000926,2026-09-12 00:04:31,CAMP_003,VISITOR_150,True
CLK_000927,2026-09-07 22:00:31,CAMP_002,VISITOR_351,True
CLK_000928,2026-08-25 06:53:31,CAMP_005,VISITOR_498,True
CLK_000929,2026-09-12 05:15:31,CAMP_005,VISITOR_207,False
CLK_000930,2026-09-01 07:01:31,CAMP_004,VISITOR_282,False
CLK_000931,2026-08-19 09:18:31,CAMP_003,VISITOR_455,False
CLK_000932,2026-08-21 03:14:31,CAMP_005,VISITOR_421,False
CLK_000933,2026-08-19 20:40:31,CAMP_002,VISITOR_241,False
CLK_000934,2026-08-16 02:50:31,CAMP_004,VISITOR_287,False
CLK_000935,2026-08-25 01:19:31,CAMP_001,VISITOR_236,True
CLK_000936,2026-08-30 11:36:31,CAMP_003,VISITOR_107,False
CLK_000937,2026-09-04 03:52:31,CAMP_002,VISITOR_114,False
CLK_000938,2026-09-13 11:54:31,CAMP_002,VISITOR_187,False
CLK_000939,2026-09-08 12:13:31,CAMP_001,VISITOR_416,True
CLK_000940,2026-08-30 02:22:31,CAMP_004,VISITOR_385,False
CLK_000941,2026-08-30 18:44:31,CAMP_001,VISITOR_277,False
CLK_000942,2026-08-19 22:11:31,CAMP_001,VISITOR_323,False
CLK_000943,2026-08-28 09:43:31,CAMP_002,VISITOR_282,True
CLK_000944,2026-08-21 14:11:31,CAMP_004,VISITOR_243,True
CLK_000945,2026-08-16 09:39:31,CAMP_001,VISITOR_195,False
CLK_000946,2026-08-22 03:20:31,CAMP_003,VISITOR_202,False
CLK_000947,2026-08-24 03:36:31,CAMP_003,VISITOR_154,False
CLK_000948,2026-09-08 00:35:31,CAMP_001,VISITOR_287,True
CLK_000949,2026-08-20 13:55:31,CAMP_005,VISITOR_374,False
CLK_000950,2026-09-10 16:41:31,CAMP_004,VISITOR_269,False
CLK_000951,2026-08-27 07:33:31,CAMP_003,VISITOR_148,False
CLK_000952,2026-09-11 09:17:31,CAMP_004,VISITOR_143,False
CLK_000953,2026-08-20 18:52:31,CAMP_003,VISITOR_450,False
CLK_000954,2026-08-20 04:54:31,CAMP_002,VISITOR_411,False
CLK_000955,2026-09-08 07:54:31,CAMP_005,VISITOR_159,False
CLK_000956,2026-08-26 00:38:31,CAMP_003,VISITOR_460,False
CLK_000957,2026-08-22 22:23:31,CAMP_002,VISITOR_429,False
CLK_000958,2026-08-30 04:22:31,CAMP_003,VISITOR_324,True
CLK_000959,2026-09-12 08:17:31,CAMP_003,VISITOR_415,False
CLK_000960,2026-08-28 06:00:31,CAMP_003,VISITOR_196,False
CLK_000961,2026-09-11 04:18:31,CAMP_004,VISITOR_299,False
CLK_000962,2026-08-20 06:24:31,CAMP_004,VISITOR_123,True
CLK_000963,2026-08-18 01:46:31,CAMP_002,VISITOR_204,False
CLK_000964,2026-08-18 15:15:31,CAMP_003,VISITOR_389,False
CLK_000965,2026-08-27 01:06:31,CAMP_003,VISITOR_297,False
CLK_000966,2026-08-31 16:15:31,CAMP_002,VISITOR_248,False
CLK_000967,2026-08-31 06:04:31,CAMP_001,VISITOR_392,False
CLK_000968,2026-09-02 00:07:31,CAMP_001,VISITOR_475,False
CLK_000969,2026-08-21 21:37:31,CAMP_001,VISITOR_122,False
CLK_000970,2026-08-15 20:28:31,CAMP_005,VISITOR_382,False
CLK_000971,2026-08-22 14:59:31,CAMP_001,VISITOR_204,False
CLK_000972,2026-08-25 15:49:31,CAMP_001,VISITOR_367,False
CLK_000973,2026-08-28 00:05:31,CAMP_003,VISITOR_357,True
CLK_000974,2026-08-22 11:23:31,CAMP_002,VISITOR_325,False
CLK_000975,2026-08-24 05:59:31,CAMP_005,VISITOR_456,True
CLK_000976,2026-09-05 10:42:31,CAMP_003,VISITOR_270,False
CLK_000977,2026-08-19 20:29:31,CAMP_004,VISITOR_158,False
CLK_000978,2026-09-02 10:41:31,CAMP_003,VISITOR_311,False
CLK_000979,2026-08-16 10:05:31,CAMP_005,VISITOR_284,False
CLK_000980,2026-09-10 02:32:31,CAMP_005,VISITOR_200,False
CLK_000981,2026-09-04 11:54:31,CAMP_003,VISITOR_273,False
CLK_000982,2026-08-15 04:27:31,CAMP_002,VISITOR_224,False
CLK_000983,2026-08-20 13:32:31,CAMP_004,VISITOR_107,False
CLK_000984,2026-08-24 02:01:31,CAMP_004,VISITOR_459,False
CLK_000985,2026-08-22 16:39:31,CAMP_001,VISITOR_232,False
CLK_000986,2026-08-25 08:11:31,CAMP_002,VISITOR_308,False
CLK_000987,2026-08-28 00:21:31,CAMP_003,VISITOR_436,False
CLK_000988,2026-09-06 00:33:31,CAMP_004,VISITOR_264,False
CLK_000989,2026-08-27 19:17:31,CAMP_003,VISITOR_411,False
CLK_000990,2026-08-18 10:36:31,CAMP_005,VISITOR_199,False
CLK_000991,2026-08-26 19:19:31,CAMP_003,VISITOR_123,True
CLK_000992,2026-08-30 19:49:31,CAMP_002,VISITOR_255,True
CLK_000993,2026-08-15 13:54:31,CAMP_005,VISITOR_204,False
CLK_000994,2026-09-12 03:17:31,CAMP_004,VISITOR_278,False
CLK_000995,2026-09-02 22:18:31,CAMP_003,VISITOR_388,False
CLK_000996,2026-09-10 21:10:31,CAMP_003,VISITOR_307,True
CLK_000997,2026-09-10 05:23:31,CAMP_004,VISITOR_468,False
CLK_000998,2026-09-03 23:13:31,CAMP_005,VISITOR_383,False
CLK_000999,2026-09-06 04:22:31,CAMP_002,VISITOR_411,False
CLK_001000,2026-09-09 05:52:31,CAMP_001,VISITOR_407,True
